charge_id,invoice_id,charge_type_id,amount
3735,1947,4,0.52
3736,1948,1,0.99
3737,1948,2,5.99
3738,1948,4,0.45
3739,1949,1,0.99
3740,1949,4,0.45
3741,1950,1,0.99
3742,1950,4,0.75
3743,1951,4,0.19
3744,1952,4,0.37
3745,1953,2,5.99
3746,1953,4,0.67
3747,1954,4,0.52
3748,1955,2,5.99
3749,1955,4,0.60
3750,1956,4,0.07
3751,1957,1,0.99
3752,1957,1,0.99
3753,1957,1,0.99
3754,1957,4,0.60
3755,1958,1,0.99
3756,1958,2,5.99
3757,1958,4,0.75
3758,1959,1,0.99
3759,1959,4,0.22
3760,1960,1,0.99
3761,1960,1,0.99
3762,1960,4,0.75
3763,1961,2,5.99
3764,1961,4,0.30
3765,1962,1,0.99
3766,1962,4,0.75
3767,1963,4,0.22
3768,1964,2,5.99
3769,1964,1,0.99
3770,1964,1,0.99
3771,1964,4,0.45
3772,1965,4,0.22
3773,1966,4,0.30
3774,1967,1,0.99
3775,1967,4,0.84
3776,1968,4,0.22
3777,1969,4,0.22
3778,1970,1,0.99
3779,1970,1,0.99
3780,1970,4,0.60
3781,1971,1,0.99
3782,1971,4,0.15
3783,1972,4,0.52
3784,1973,4,0.15
3785,1974,1,0.99
3786,1974,4,0.45
3787,1975,4,0.07
3788,1976,1,0.99
3789,1976,4,0.30
3790,1977,1,0.99
3791,1977,4,0.60
3792,1978,1,0.99
3793,1978,4,0.37
3794,1979,1,0.99
3795,1979,4,0.52
3796,1980,4,0.45
3797,1981,2,5.99
3798,1981,1,0.99
3799,1981,1,0.99
3800,1981,4,0.47
3801,1982,1,0.99
3802,1982,4,0.15
3803,1983,4,0.30
3804,1984,1,0.99
3805,1984,4,0.37
3806,1985,1,0.99
3807,1985,4,0.52
3808,1986,1,0.99
3809,1986,1,0.99
3810,1986,4,0.45
3811,1987,1,0.99
3812,1987,4,0.60
3813,1988,1,0.99
3814,1988,1,0.99
3815,1988,4,0.60
3816,1989,1,0.99
3817,1989,2,5.99
3818,1989,4,0.45
3819,1990,1,0.99
3820,1990,4,0.67
3821,1991,2,5.99
3822,1991,1,0.99
3823,1991,4,0.15
3824,1992,1,0.99
3825,1992,4,0.37
3826,1993,1,0.99
3827,1993,4,0.60
3828,1994,1,0.99
3829,1994,4,0.45
3830,1995,1,0.99
3831,1995,4,0.60
3832,1996,2,5.99
3833,1996,4,0.52
3834,1997,4,0.15
3835,1998,1,0.99
3836,1998,4,0.75
3837,1999,2,5.99
3838,1999,1,0.99
3839,1999,1,0.99
3840,1999,4,0.60
3841,2000,1,0.99
3842,2000,4,0.22
3843,2001,2,5.99
3844,2001,1,0.99
3845,2001,4,0.60
3846,2002,4,0.22
3847,2003,1,0.99
3848,2003,2,5.99
3849,2003,1,0.99
3850,2003,4,0.30
3851,2004,1,0.99
3852,2004,1,0.99
3853,2004,4,0.82
3854,2005,1,0.99
3855,2005,4,0.45
3856,2006,1,0.99
3857,2006,1,0.99
3858,2006,2,5.99
3859,2006,1,0.99
3860,2006,4,0.60
3861,2007,1,0.99
3862,2007,4,0.30
3863,2008,4,0.37
3864,2009,2,5.99
3865,2009,4,0.60
3866,2010,2,5.99
3867,2010,4,0.15
3868,2011,1,0.99
3869,2011,4,0.60
3870,2012,4,0.22
3871,2013,4,0.30
3872,2014,4,0.45
3873,2015,4,0.15
3874,2016,2,5.99
3875,2016,4,0.37
3876,2017,4,0.45
3877,2018,4,0.45
3878,2019,4,0.45
3879,2020,4,0.30
3880,2021,1,0.99
3881,2021,4,0.52
3882,2022,1,0.99
3883,2022,1,0.99
3884,2022,4,0.75
3885,2023,4,0.15
3886,2024,4,0.15
3887,2025,2,5.99
3888,2025,1,0.99
3889,2025,4,0.67
3890,2026,4,0.45
3891,2027,4,0.37
3892,2028,1,0.99
3893,2028,4,0.52
3894,2029,4,0.15
3895,2030,1,0.99
3896,2030,4,0.15
3897,2031,1,0.99
3898,2031,4,0.30
3899,2032,1,0.99
3900,2032,4,0.15
3901,2033,2,5.99
3902,2033,2,5.99
3903,2033,4,0.60
3904,2034,4,0.30
3905,2035,1,0.99
3906,2035,4,0.45
3907,2036,1,0.99
3908,2036,4,0.60
3909,2037,1,0.99
3910,2037,1,0.99
3911,2037,4,0.34
3912,2038,2,5.99
3913,2038,4,0.60
3914,2039,4,0.37
3915,2040,1,0.99
3916,2040,1,0.99
3917,2040,4,0.30
3918,2041,4,0.52
3919,2042,1,0.99
3920,2042,1,0.99
3921,2042,4,0.75
3922,2043,1,0.99
3923,2043,4,0.37
3924,2044,4,0.45
3925,2045,4,0.45
3926,2046,1,0.99
3927,2046,4,0.67
3928,2047,2,5.99
3929,2047,4,0.67
3930,2048,2,5.99
3931,2048,1,0.99
3932,2048,1,0.99
3933,2048,4,0.67
3934,2049,4,0.22
3935,2050,1,0.99
3936,2050,4,0.41
3937,2051,2,5.99
3938,2051,1,0.99
3939,2051,4,0.82
3940,2052,2,5.99
3941,2052,1,0.99
3942,2052,4,0.67
3943,2053,2,5.99
3944,2053,1,0.99
3945,2053,4,0.52
3946,2054,4,0.07
3947,2055,1,0.99
3948,2055,2,5.99
3949,2055,4,0.30
3950,2056,1,0.99
3951,2056,1,0.99
3952,2056,2,5.99
3953,2056,1,0.99
3954,2056,4,0.60
3955,2057,1,0.99
3956,2057,1,0.99
3957,2057,1,0.99
3958,2057,4,0.45
3959,2058,1,0.99
3960,2058,4,0.45
3961,2059,1,0.99
3962,2059,4,0.07
3963,2060,4,0.26
3964,2061,2,5.99
3965,2061,4,0.15
3966,2062,4,0.30
3967,2063,2,5.99
3968,2063,4,0.22
3969,2064,2,5.99
3970,2064,1,0.99
3971,2064,4,0.49
3972,2065,1,0.99
3973,2065,1,0.99
3974,2065,4,0.67
3975,2066,4,0.15
3976,2067,1,0.99
3977,2067,4,0.67
3978,2068,1,0.99
3979,2068,4,0.60
3980,2069,4,0.30
3981,2070,1,0.99
3982,2070,4,0.45
3983,2071,1,0.99
3984,2071,1,0.99
3985,2071,1,0.99
3986,2071,4,0.32
3987,2072,2,5.99
3988,2072,4,0.22
3989,2073,4,0.30
3990,2074,1,0.99
3991,2074,1,0.99
3992,2074,4,0.75
3993,2075,4,0.15
3994,2076,1,0.99
3995,2076,4,0.45
3996,2077,1,0.99
3997,2077,4,0.22
3998,2078,4,0.45
3999,2079,1,0.99
4000,2079,4,0.22
4001,2080,4,0.15
4002,2081,1,0.99
4003,2081,4,0.15
4004,2082,4,0.15
4005,2083,1,0.99
4006,2083,4,0.67
4007,2084,1,0.99
4008,2084,1,0.99
4009,2084,4,0.34
4010,2085,1,0.99
4011,2085,4,0.67
4012,2086,1,0.99
4013,2086,2,5.99
4014,2086,4,0.52
4015,2087,4,0.30
4016,2088,1,0.99
4017,2088,1,0.99
4018,2088,4,0.30
4019,2089,4,0.60
4020,2090,4,0.30
4021,2091,4,0.15
4022,2092,4,0.60
4023,2093,4,0.22
4024,2094,2,5.99
4025,2094,4,0.30
4026,2095,4,0.15
4027,2096,1,0.99
4028,2096,4,0.67
4029,2097,4,0.07
4030,2098,1,0.99
4031,2098,1,0.99
4032,2098,1,0.99
4033,2098,1,0.99
4034,2098,4,0.67
4035,2099,1,0.99
4036,2099,1,0.99
4037,2099,4,0.52
4038,2100,1,0.99
4039,2100,4,0.30
4040,2101,4,0.07
4041,2102,4,0.15
4042,2103,4,0.15
4043,2104,1,0.99
4044,2104,1,0.99
4045,2104,4,0.45
4046,2105,2,5.99
4047,2105,4,0.60
4048,2106,4,0.37
4049,2107,1,0.99
4050,2107,4,0.45
4051,2108,4,0.45
4052,2109,1,0.99
4053,2109,4,0.15
4054,2110,1,0.99
4055,2110,1,0.99
4056,2110,1,0.99
4057,2110,4,0.82
4058,2111,2,5.99
4059,2111,1,0.99
4060,2111,1,0.99
4061,2111,4,0.67
4062,2112,1,0.99
4063,2112,4,0.26
4064,2113,4,0.67
4065,2114,1,0.99
4066,2114,1,0.99
4067,2114,1,0.99
4068,2114,1,0.99
4069,2114,4,0.60
4070,2115,4,0.04
4071,2116,4,0.45
4072,2117,4,0.22
4073,2118,1,0.99
4074,2118,1,0.99
4075,2118,4,0.75
4076,2119,4,0.22
4077,2120,1,0.99
4078,2120,4,0.48
4079,2121,1,0.99
4080,2121,4,0.52
4081,2122,4,0.30
4082,2123,4,0.22
4083,2124,4,0.15
4084,2125,4,0.41
4085,2126,4,0.30
4086,2127,1,0.99
4087,2127,4,0.37
4088,2128,1,0.99
4089,2128,1,0.99
4090,2128,4,0.15
4091,2129,2,5.99
4092,2129,4,0.45
4093,2130,2,5.99
4094,2130,4,0.37
4095,2131,1,0.99
4096,2131,4,0.49
4097,2132,1,0.99
4098,2132,2,5.99
4099,2132,4,0.20
4100,2133,1,0.99
4101,2133,4,0.15
4102,2134,1,0.99
4103,2134,1,0.99
4104,2134,4,0.67
4105,2135,1,0.99
4106,2135,1,0.99
4107,2135,4,0.75
4108,2136,1,0.99
4109,2136,4,0.22
4110,2137,4,0.30
4111,2138,1,0.99
4112,2138,1,0.99
4113,2138,4,0.60
4114,2139,1,0.99
4115,2139,2,5.99
4116,2139,4,0.43
4117,2140,2,5.99
4118,2140,1,0.99
4119,2140,1,0.99
4120,2140,4,0.75
4121,2141,1,0.99
4122,2141,4,0.60
4123,2142,2,5.99
4124,2142,1,0.99
4125,2142,4,0.22
4126,2143,1,0.99
4127,2143,4,0.37
4128,2144,4,0.22
4129,2145,1,0.99
4130,2145,1,0.99
4131,2145,4,0.75
4132,2146,2,5.99
4133,2146,4,0.22
4134,2147,4,0.67
4135,2148,1,0.99
4136,2148,4,0.30
4137,2149,1,0.99
4138,2149,4,0.60
4139,2150,4,0.34
4140,2151,1,0.99
4141,2151,4,0.30
4142,2152,4,0.45
4143,2153,4,0.45
4144,2154,2,5.99
4145,2154,4,0.45
4146,2155,1,0.99
4147,2155,4,0.63
4148,2156,1,0.99
4149,2156,1,0.99
4150,2156,4,0.75
4151,2157,4,0.60
4152,2158,4,0.67
4153,2159,4,0.52
4154,2160,4,0.15
4155,2161,4,0.30
4156,2162,4,0.15
4157,2163,1,0.99
4158,2163,2,5.99
4159,2163,4,0.75
4160,2164,4,0.22
4161,2165,4,0.15
4162,2166,2,5.99
4163,2166,1,0.99
4164,2166,4,0.45
4165,2167,1,0.99
4166,2167,4,0.60
4167,2168,1,0.99
4168,2168,1,0.99
4169,2168,1,0.99
4170,2168,1,0.99
4171,2168,4,0.67
4172,2169,1,0.99
4173,2169,4,0.67
4174,2170,2,5.99
4175,2170,4,0.52
4176,2171,1,0.99
4177,2171,4,0.15
4178,2172,4,0.75
4179,2173,1,0.99
4180,2173,4,0.71
4181,2174,1,0.99
4182,2174,4,0.52
4183,2175,2,5.99
4184,2175,1,0.99
4185,2175,4,0.60
4186,2176,1,0.99
4187,2176,4,0.22
4188,2177,1,0.99
4189,2177,4,0.22
4190,2178,2,5.99
4191,2178,1,0.99
4192,2178,2,5.99
4193,2178,4,0.75
4194,2179,4,0.15
4195,2180,2,5.99
4196,2180,2,5.99
4197,2180,2,5.99
4198,2180,4,0.56
4199,2181,4,0.60
4200,2182,4,0.67
4201,2183,4,0.07
4202,2184,1,0.99
4203,2184,1,0.99
4204,2184,1,0.99
4205,2184,4,0.54
4206,2185,4,0.11
4207,2186,2,5.99
4208,2186,4,0.60
4209,2187,4,0.07
4210,2188,1,0.99
4211,2188,4,0.67
4212,2189,2,5.99
4213,2189,4,0.52
4214,2190,4,0.60
4215,2191,4,0.30
4216,2192,4,0.15
4217,2193,4,0.26
4218,2194,4,0.30
4219,2195,1,0.99
4220,2195,4,0.30
4221,2196,1,0.99
4222,2196,4,0.30
4223,2197,4,0.22
4224,2198,1,0.99
4225,2198,1,0.99
4226,2198,1,0.99
4227,2198,4,0.37
4228,2199,4,0.15
4229,2200,1,0.99
4230,2200,4,0.15
4231,2201,1,0.99
4232,2201,4,0.75
4233,2202,4,0.41
4234,2203,1,0.99
4235,2203,4,0.30
4236,2204,1,0.99
4237,2204,4,0.22
4238,2205,4,0.67
4239,2206,1,0.99
4240,2206,4,0.11
4241,2207,2,5.99
4242,2207,4,0.41
4243,2208,1,0.99
4244,2208,4,0.37
4245,2209,2,5.99
4246,2209,4,0.15
4247,2210,4,0.54
4248,2211,1,0.99
4249,2211,1,0.99
4250,2211,4,0.75
4251,2212,1,0.99
4252,2212,2,5.99
4253,2212,1,0.99
4254,2212,4,0.60
4255,2213,1,0.99
4256,2213,4,0.47
4257,2214,4,0.07
4258,2215,4,0.30
4259,2216,4,0.30
4260,2217,2,5.99
4261,2217,1,0.99
4262,2217,1,0.99
4263,2217,1,0.99
4264,2217,4,0.77
4265,2218,1,0.99
4266,2218,4,0.67
4267,2219,4,0.69
4268,2220,1,0.99
4269,2220,4,0.30
4270,2221,2,5.99
4271,2221,4,0.28
4272,2222,1,0.99
4273,2222,1,0.99
4274,2222,4,0.67
4275,2223,1,0.99
4276,2223,4,0.52
4277,2224,1,0.99
4278,2224,4,0.52
4279,2225,4,0.15
4280,2226,4,0.07
4281,2227,1,0.99
4282,2227,4,0.67
4283,2228,1,0.99
4284,2228,4,0.37
4285,2229,1,0.99
4286,2229,4,0.15
4287,2230,1,0.99
4288,2230,4,0.52
4289,2231,1,0.99
4290,2231,4,0.37
4291,2232,4,0.15
4292,2233,1,0.99
4293,2233,4,0.52
4294,2234,1,0.99
4295,2234,4,0.82
4296,2235,4,0.37
4297,2236,1,0.99
4298,2236,4,0.34
4299,2237,4,0.52
4300,2238,2,5.99
4301,2238,4,0.30
4302,2239,4,0.37
4303,2240,1,0.99
4304,2240,4,0.15
4305,2241,1,0.99
4306,2241,1,0.99
4307,2241,4,0.45
4308,2242,2,5.99
4309,2242,4,0.45
4310,2243,1,0.99
4311,2243,4,0.22
4312,2244,1,0.99
4313,2244,1,0.99
4314,2244,4,0.75
4315,2245,1,0.99
4316,2245,4,0.30
4317,2246,4,0.75
4318,2247,4,0.30
4319,2248,1,0.99
4320,2248,1,0.99
4321,2248,4,0.75
4322,2249,1,0.99
4323,2249,1,0.99
4324,2249,4,0.52
4325,2250,1,0.99
4326,2250,4,0.15
4327,2251,4,0.45
4328,2252,4,0.15
4329,2253,4,0.34
4330,2254,2,5.99
4331,2254,4,0.20
4332,2255,1,0.99
4333,2255,4,0.30
4334,2256,4,0.30
4335,2257,4,0.37
4336,2258,4,0.30
4337,2259,2,5.99
4338,2259,1,0.99
4339,2259,1,0.99
4340,2259,4,0.67
4341,2260,4,0.15
4342,2261,1,0.99
4343,2261,4,0.45
4344,2262,1,0.99
4345,2262,4,0.45
4346,2263,1,0.99
4347,2263,4,0.45
4348,2264,1,0.99
4349,2264,4,0.22
4350,2265,1,0.99
4351,2265,1,0.99
4352,2265,4,0.75
4353,2266,1,0.99
4354,2266,2,5.99
4355,2266,1,0.99
4356,2266,4,0.75
4357,2267,2,5.99
4358,2267,1,0.99
4359,2267,1,0.99
4360,2267,4,0.67
4361,2268,1,0.99
4362,2268,4,0.15
4363,2269,1,0.99
4364,2269,4,0.37
4365,2270,1,0.99
4366,2270,1,0.99
4367,2270,4,0.45
4368,2271,4,0.77
4369,2272,4,0.30
4370,2273,1,0.99
4371,2273,2,5.99
4372,2273,1,0.99
4373,2273,1,0.99
4374,2273,4,0.37
4375,2274,2,5.99
4376,2274,4,0.45
4377,2275,2,5.99
4378,2275,1,0.99
4379,2275,4,0.52
4380,2276,4,0.15
4381,2277,4,0.30
4382,2278,1,0.99
4383,2278,2,5.99
4384,2278,4,0.60
4385,2279,4,0.15
4386,2280,4,0.07
4387,2281,4,0.52
4388,2282,4,0.15
4389,2283,1,0.99
4390,2283,4,0.30
4391,2284,4,0.75
4392,2285,4,0.15
4393,2286,1,0.99
4394,2286,4,0.67
4395,2287,1,0.99
4396,2287,4,0.52
4397,2288,1,0.99
4398,2288,4,0.45
4399,2289,1,0.99
4400,2289,4,0.67
4401,2290,4,0.15
4402,2291,4,0.52
4403,2292,4,0.15
4404,2293,1,0.99
4405,2293,4,0.30
4406,2294,4,0.15
4407,2295,4,0.60
4408,2296,1,0.99
4409,2296,4,0.30
4410,2297,1,0.99
4411,2297,4,0.37
4412,2298,1,0.99
4413,2298,4,0.30
4414,2299,4,0.15
4415,2300,1,0.99
4416,2300,2,5.99
4417,2300,4,0.37
4418,2301,1,0.99
4419,2301,4,0.45
4420,2302,2,5.99
4421,2302,1,0.99
4422,2302,1,0.99
4423,2302,4,0.67
4424,2303,4,0.45
4425,2304,4,0.45
4426,2305,1,0.99
4427,2305,4,0.67
4428,2306,4,0.30
4429,2307,4,0.15
4430,2308,1,0.99
4431,2308,4,0.15
4432,2309,1,0.99
4433,2309,4,0.22
4434,2310,1,0.99
4435,2310,4,0.22
4436,2311,4,0.52
4437,2312,1,0.99
4438,2312,4,0.30
4439,2313,1,0.99
4440,2313,1,0.99
4441,2313,4,0.37
4442,2314,1,0.99
4443,2314,4,0.67
4444,2315,1,0.99
4445,2315,4,0.22
4446,2316,4,0.30
4447,2317,4,0.30
4448,2318,4,0.07
4449,2319,1,0.99
4450,2319,1,0.99
4451,2319,4,0.60
4452,2320,1,0.99
4453,2320,4,0.52
4454,2321,4,0.22
4455,2322,2,5.99
4456,2322,4,0.60
4457,2323,1,0.99
4458,2323,1,0.99
4459,2323,4,0.45
4460,2324,4,0.15
4461,2325,1,0.99
4462,2325,4,0.07
4463,2326,1,0.99
4464,2326,1,0.99
4465,2326,4,0.75
4466,2327,4,0.97
4467,2328,1,0.99
4468,2328,4,0.60
4469,2329,1,0.99
4470,2329,4,0.75
4471,2330,1,0.99
4472,2330,1,0.99
4473,2330,1,0.99
4474,2330,1,0.99
4475,2330,4,0.60
4476,2331,1,0.99
4477,2331,4,0.37
4478,2332,4,0.37
4479,2333,4,0.60
4480,2334,4,0.56
4481,2335,2,5.99
4482,2335,4,0.22
4483,2336,1,0.99
4484,2336,4,0.75
4485,2337,1,0.99
4486,2337,4,0.30
4487,2338,4,0.30
4488,2339,4,0.07
4489,2340,1,0.99
4490,2340,4,0.15
4491,2341,4,0.22
4492,2342,4,0.45
4493,2343,4,0.07
4494,2344,4,0.11
4495,2345,2,5.99
4496,2345,4,0.07
4497,2346,4,0.15
4498,2347,1,0.99
4499,2347,4,0.67
4500,2348,4,0.30
4501,2349,1,0.99
4502,2349,4,0.15
4503,2350,1,0.99
4504,2350,1,0.99
4505,2350,4,0.30
4506,2351,4,0.15
4507,2352,4,0.37
4508,2353,1,0.99
4509,2353,4,0.22
4510,2354,4,0.45
4511,2355,1,0.99
4512,2355,2,5.99
4513,2355,1,0.99
4514,2355,4,0.75
4515,2356,1,0.99
4516,2356,1,0.99
4517,2356,4,0.82
4518,2357,4,0.30
4519,2358,1,0.99
4520,2358,4,0.30
4521,2359,1,0.99
4522,2359,4,0.45
4523,2360,1,0.99
4524,2360,4,0.30
4525,2361,4,0.22
4526,2362,4,0.30
4527,2363,4,0.75
4528,2364,1,0.99
4529,2364,4,0.60
4530,2365,1,0.99
4531,2365,4,0.30
4532,2366,2,5.99
4533,2366,1,0.99
4534,2366,4,0.75
4535,2367,1,0.99
4536,2367,4,0.67
4537,2368,1,0.99
4538,2368,4,0.15
4539,2369,4,0.30
4540,2370,2,5.99
4541,2370,4,0.67
4542,2371,2,5.99
4543,2371,1,0.99
4544,2371,1,0.99
4545,2371,1,0.99
4546,2371,4,0.82
4547,2372,4,0.15
4548,2373,1,0.99
4549,2373,4,0.67
4550,2374,1,0.99
4551,2374,2,5.99
4552,2374,4,0.24
4553,2375,1,0.99
4554,2375,4,0.45
4555,2376,4,0.15
4556,2377,1,0.99
4557,2377,4,0.45
4558,2378,1,0.99
4559,2378,4,0.22
4560,2379,4,0.45
4561,2380,1,0.99
4562,2380,1,0.99
4563,2380,4,0.67
4564,2381,1,0.99
4565,2381,4,0.82
4566,2382,4,0.15
4567,2383,1,0.99
4568,2383,4,0.37
4569,2384,1,0.99
4570,2384,1,0.99
4571,2384,4,0.37
4572,2385,2,5.99
4573,2385,1,0.99
4574,2385,4,0.52
4575,2386,2,5.99
4576,2386,1,0.99
4577,2386,4,0.22
4578,2387,1,0.99
4579,2387,4,0.22
4580,2388,4,0.67
4581,2389,1,0.99
4582,2389,4,0.30
4583,2390,4,0.37
4584,2391,4,0.82
4585,2392,4,0.22
4586,2393,2,5.99
4587,2393,4,0.26
4588,2394,4,0.37
4589,2395,4,0.15
4590,2396,2,5.99
4591,2396,1,0.99
4592,2396,4,0.37
4593,2397,1,0.99
4594,2397,2,5.99
4595,2397,1,0.99
4596,2397,1,0.99
4597,2397,4,0.75
4598,2398,4,0.26
4599,2399,2,5.99
4600,2399,1,0.99
4601,2399,4,0.60
4602,2400,1,0.99
4603,2400,1,0.99
4604,2400,1,0.99
4605,2400,4,0.67
4606,2401,1,0.99
4607,2401,4,0.37
4608,2402,1,0.99
4609,2402,2,5.99
4610,2402,4,0.37
4611,2403,1,0.99
4612,2403,4,0.67
4613,2404,1,0.99
4614,2404,4,0.60
4615,2405,1,0.99
4616,2405,4,0.67
4617,2406,4,0.60
4618,2407,4,0.82
4619,2408,1,0.99
4620,2408,1,0.99
4621,2408,4,0.52
4622,2409,4,0.67
4623,2410,1,0.99
4624,2410,4,0.60
4625,2411,1,0.99
4626,2411,4,0.52
4627,2412,4,0.67
4628,2413,1,0.99
4629,2413,1,0.99
4630,2413,1,0.99
4631,2413,4,0.75
4632,2414,1,0.99
4633,2414,1,0.99
4634,2414,4,0.45
4635,2415,1,0.99
4636,2415,4,0.15
4637,2416,1,0.99
4638,2416,4,0.52
4639,2417,1,0.99
4640,2417,4,0.30
4641,2418,4,0.07
4642,2419,1,0.99
4643,2419,1,0.99
4644,2419,4,0.75
4645,2420,4,0.71
4646,2421,1,0.99
4647,2421,4,0.15
4648,2422,2,5.99
4649,2422,4,0.56
4650,2423,1,0.99
4651,2423,1,0.99
4652,2423,1,0.99
4653,2423,2,5.99
4654,2423,4,0.67
4655,2424,4,0.52
4656,2425,1,0.99
4657,2425,1,0.99
4658,2425,4,0.47
4659,2426,1,0.99
4660,2426,4,0.75
4661,2427,4,0.82
4662,2428,1,0.99
4663,2428,4,0.56
4664,2429,1,0.99
4665,2429,4,0.30
4666,2430,4,0.30
4667,2431,1,0.99
4668,2431,4,0.67
4669,2432,4,0.37
4670,2433,1,0.99
4671,2433,1,0.99
4672,2433,4,0.43
4673,2434,1,0.99
4674,2434,1,0.99
4675,2434,4,0.45
4676,2435,4,0.07
4677,2436,4,0.60
4678,2437,1,0.99
4679,2437,4,0.75
4680,2438,4,0.37
4681,2439,4,0.60
4682,2440,4,0.37
4683,2441,1,0.99
4684,2441,2,5.99
4685,2441,4,0.67
4686,2442,1,0.99
4687,2442,4,0.30
4688,2443,4,0.30
4689,2444,4,0.15
4690,2445,4,0.15
4691,2446,1,0.99
4692,2446,1,0.99
4693,2446,1,0.99
4694,2446,4,0.60
4695,2447,1,0.99
4696,2447,1,0.99
4697,2447,1,0.99
4698,2447,4,0.52
4699,2448,1,0.99
4700,2448,1,0.99
4701,2448,4,0.60
4702,2449,1,0.99
4703,2449,4,0.56
4704,2450,2,5.99
4705,2450,4,0.30
4706,2451,4,0.45
4707,2452,2,5.99
4708,2452,1,0.99
4709,2452,4,0.49
4710,2453,1,0.99
4711,2453,4,0.45
4712,2454,4,0.45
4713,2455,1,0.99
4714,2455,4,0.60
4715,2456,1,0.99
4716,2456,4,0.22
4717,2457,2,5.99
4718,2457,4,0.37
4719,2458,4,0.15
4720,2459,4,0.56
4721,2460,4,0.15
4722,2461,1,0.99
4723,2461,2,5.99
4724,2461,1,0.99
4725,2461,4,0.75
4726,2462,1,0.99
4727,2462,4,0.15
4728,2463,1,0.99
4729,2463,1,0.99
4730,2463,1,0.99
4731,2463,4,0.67
4732,2464,1,0.99
4733,2464,2,5.99
4734,2464,4,0.30
4735,2465,2,5.99
4736,2465,4,0.22
4737,2466,1,0.99
4738,2466,4,0.30
4739,2467,1,0.99
4740,2467,4,0.15
4741,2468,4,0.60
4742,2469,4,0.60
4743,2470,1,0.99
4744,2470,1,0.99
4745,2470,1,0.99
4746,2470,4,0.67
4747,2471,4,0.37
4748,2472,4,0.52
4749,2473,4,0.15
4750,2474,1,0.99
4751,2474,4,0.67
4752,2475,2,5.99
4753,2475,1,0.99
4754,2475,2,5.99
4755,2475,1,0.99
4756,2475,4,0.67
4757,2476,4,0.07
4758,2477,4,0.15
4759,2478,1,0.99
4760,2478,4,0.30
4761,2479,1,0.99
4762,2479,4,0.52
4763,2480,1,0.99
4764,2480,4,0.60
4765,2481,1,0.99
4766,2481,4,0.50
4767,2482,1,0.99
4768,2482,1,0.99
4769,2482,4,0.67
4770,2483,1,0.99
4771,2483,2,5.99
4772,2483,4,0.45
4773,2484,4,0.15
4774,2485,4,0.22
4775,2486,1,0.99
4776,2486,4,0.67
4777,2487,2,5.99
4778,2487,1,0.99
4779,2487,4,0.37
4780,2488,1,0.99
4781,2488,4,0.52
4782,2489,1,0.99
4783,2489,1,0.99
4784,2489,1,0.99
4785,2489,4,0.52
4786,2490,1,0.99
4787,2490,4,0.52
4788,2491,4,0.15
4789,2492,4,0.22
4790,2493,4,0.07
4791,2494,1,0.99
4792,2494,1,0.99
4793,2494,4,0.67
4794,2495,1,0.99
4795,2495,4,0.45
4796,2496,4,0.30
4797,2497,4,0.37
4798,2498,1,0.99
4799,2498,4,0.67
4800,2499,1,0.99
4801,2499,4,0.52
4802,2500,4,0.07
4803,2501,2,5.99
4804,2501,4,0.67
4805,2502,2,5.99
4806,2502,4,0.30
4807,2503,2,5.99
4808,2503,4,0.15
4809,2504,1,0.99
4810,2504,2,5.99
4811,2504,4,0.75
4812,2505,1,0.99
4813,2505,4,0.45
4814,2506,1,0.99
4815,2506,1,0.99
4816,2506,4,0.30
4817,2507,1,0.99
4818,2507,4,0.52
4819,2508,1,0.99
4820,2508,4,0.30
4821,2509,2,5.99
4822,2509,1,0.99
4823,2509,4,0.75
4824,2510,4,0.30
4825,2511,1,0.99
4826,2511,4,0.15
4827,2512,4,0.30
4828,2513,1,0.99
4829,2513,4,0.60
4830,2514,1,0.99
4831,2514,1,0.99
4832,2514,4,0.52
4833,2515,4,0.37
4834,2516,2,5.99
4835,2516,4,0.63
4836,2517,4,0.22
4837,2518,4,0.60
4838,2519,4,0.15
4839,2520,4,0.22
4840,2521,1,0.99
4841,2521,4,0.45
4842,2522,1,0.99
4843,2522,4,0.22
4844,2523,1,0.99
4845,2523,4,0.67
4846,2524,2,5.99
4847,2524,1,0.99
4848,2524,1,0.99
4849,2524,4,0.47
4850,2525,4,0.30
4851,2526,1,0.99
4852,2526,1,0.99
4853,2526,1,0.99
4854,2526,4,0.67
4855,2527,1,0.99
4856,2527,1,0.99
4857,2527,1,0.99
4858,2527,4,0.82
4859,2528,2,5.99
4860,2528,2,5.99
4861,2528,4,0.60
4862,2529,1,0.99
4863,2529,4,0.37
4864,2530,4,0.30
4865,2531,4,0.60
4866,2532,4,0.75
4867,2533,4,0.67
4868,2534,4,0.30
4869,2535,1,0.99
4870,2535,4,0.60
4871,2536,4,0.37
4872,2537,4,0.15
4873,2538,4,0.15
4874,2539,1,0.99
4875,2539,4,0.11
4876,2540,1,0.99
4877,2540,1,0.99
4878,2540,4,0.37
4879,2541,1,0.99
4880,2541,4,0.82
4881,2542,1,0.99
4882,2542,4,0.37
4883,2543,2,5.99
4884,2543,2,5.99
4885,2543,1,0.99
4886,2543,4,0.60
4887,2544,4,0.45
4888,2545,1,0.99
4889,2545,1,0.99
4890,2545,4,0.39
4891,2546,1,0.99
4892,2546,1,0.99
4893,2546,4,0.34
4894,2547,1,0.99
4895,2547,4,0.07
4896,2548,1,0.99
4897,2548,1,0.99
4898,2548,4,0.52
