invoice_id,customer_id,invoice_date,amount_paid
1950,359,2017-01-10 08:36:15,5.34
1951,194,2017-02-19 05:54:34,19.25
1952,159,2016-12-01 07:50:18,17.91
1953,700,2016-06-16 06:55:05,4.28
1954,128,2017-01-09 00:59:52,16.57
1955,591,2017-03-29 09:52:20,14.96
1956,279,2017-01-14 17:51:56,18.18
1957,950,2016-08-12 22:52:22,14.96
1958,724,2016-12-09 07:00:13,13.90
1959,376,2016-07-05 20:25:45,17.10
1960,564,2016-09-12 05:20:19,11.77
1961,197,2016-09-05 20:54:11,17.11
1962,602,2016-06-02 05:04:53,12.82
1963,596,2016-09-11 05:38:57,17.10
1964,734,2016-08-14 08:12:22,7.48
1965,257,2016-07-09 11:27:53,13.90
1966,571,2017-01-15 12:14:14,9.61
1967,928,2017-03-28 09:13:04,6.42
1968,387,2016-08-14 02:46:22,12.84
1969,340,2016-07-21 19:53:10,16.03
1970,714,2017-04-01 04:40:56,10.69
1971,890,2016-06-18 06:17:21,16.05
1972,111,2017-01-31 10:14:28,13.91
1973,576,2017-02-11 12:53:40,7.49
1974,759,2016-11-26 00:42:34,12.82
1975,152,2017-03-18 19:04:15,10.70
1976,906,2016-12-26 04:31:53,8.02
1977,20,2016-11-22 01:35:56,4.27
1978,478,2016-11-01 00:43:38,17.09
1979,197,2016-06-27 12:56:11,11.77
1980,300,2016-06-09 10:39:58,5.34
1981,811,2017-03-13 13:00:05,10.70
1982,388,2016-07-10 18:20:52,14.99
1983,999,2017-03-04 06:41:28,20.32
1984,168,2016-08-23 03:04:28,17.10
1985,127,2016-11-05 01:08:02,20.33
1986,485,2016-08-09 06:33:25,9.62
1987,988,2016-07-22 21:10:08,20.32
1988,412,2016-07-17 13:03:56,16.05
1989,893,2016-07-31 02:49:49,18.18
1990,932,2016-09-29 02:57:34,20.33
1991,967,2016-09-27 21:03:23,7.49
1992,540,2016-08-31 05:05:49,11.77
1993,221,2017-02-23 13:18:45,4.28
1994,650,2016-09-13 17:37:28,13.91
1995,886,2016-11-29 20:20:20,0.80
1996,741,2016-08-06 11:05:42,12.85
1997,638,2016-10-14 03:35:14,4.28
1998,233,2017-03-20 20:32:39,11.76
1999,843,2017-02-08 06:23:03,9.62
2000,640,2016-06-28 11:10:09,6.42
2001,500,2016-12-04 16:17:35,11.48
2002,620,2017-03-18 23:53:03,4.28
2003,866,2016-07-07 10:50:24,8.54
2004,508,2016-09-24 15:55:47,4.28
2005,876,2017-03-14 15:21:43,7.48
2006,533,2017-03-15 08:36:56,10.70
2007,713,2016-07-20 13:35:48,18.19
2008,979,2016-08-07 16:15:02,18.19
2009,802,2016-10-19 11:08:32,2.14
2010,608,2017-01-14 23:59:29,18.72
2011,904,2016-06-19 16:24:06,4.28
2012,169,2016-06-22 08:40:13,5.34
2013,590,2017-01-30 04:34:36,7.49
2014,825,2016-10-22 05:43:55,21.39
2015,850,2016-06-11 04:03:34,2.14
2016,516,2016-09-30 04:45:55,13.90
2017,153,2016-10-24 17:49:13,8.55
2018,1,2017-03-23 10:21:56,2.13
2019,608,2016-06-24 16:15:24,3.20
2020,451,2017-01-17 22:48:04,13.90
2021,80,2016-07-20 13:06:19,5.34
2022,246,2016-12-08 08:59:53,5.87
2023,151,2016-08-09 19:10:12,20.32
2024,33,2017-01-20 12:32:53,11.22
2025,818,2016-08-20 19:46:32,3.21
2026,171,2017-04-01 14:53:55,5.34
2027,966,2016-06-03 14:02:51,7.48
2028,57,2017-01-07 05:55:43,18.18
2029,817,2016-07-13 12:08:40,18.17
2030,723,2017-01-25 01:43:24,13.89
2031,364,2017-01-30 20:44:38,20.33
2032,739,2017-03-05 18:06:47,3.20
2033,460,2016-12-03 16:43:25,2.14
2034,184,2016-12-04 18:31:09,5.34
2035,164,2016-12-02 15:12:35,20.05
2036,738,2016-12-06 12:34:42,5.88
2037,78,2017-03-07 21:20:23,12.81
2038,326,2016-06-18 22:06:11,17.10
2039,277,2016-07-06 06:21:47,4.27
2040,407,2016-11-29 18:34:39,10.70
2041,614,2016-07-13 09:06:31,4.28
2042,710,2016-09-28 07:54:13,10.70
2043,352,2016-07-12 20:32:20,8.56
2044,702,2016-11-13 16:13:16,13.08
2045,786,2016-12-11 15:45:30,1.60
2046,346,2016-10-21 13:32:27,11.76
2047,335,2016-06-28 04:16:21,5.34
2048,1002,2016-12-12 13:38:06,1.60
2049,997,2017-01-30 17:17:34,13.89
2050,744,2016-06-12 20:19:18,12.84
2051,138,2016-09-13 22:53:59,4.28
2052,928,2016-11-13 10:36:37,19.24
2053,212,2016-07-21 04:19:50,5.35
2054,248,2016-11-02 04:54:58,14.97
2055,652,2017-01-15 18:29:11,17.64
2056,667,2017-01-02 23:25:55,14.45
2057,147,2016-06-08 12:26:10,19.24
2058,709,2017-03-07 23:18:53,4.28
2059,536,2017-03-30 08:08:36,2.14
2060,591,2016-08-26 18:12:33,13.88
2061,346,2016-11-27 19:48:38,17.09
2062,134,2016-06-23 13:35:22,2.14
2063,120,2016-06-13 19:15:12,8.56
2064,48,2016-11-27 10:35:34,18.71
2065,52,2016-09-24 09:51:10,8.56
2066,820,2016-10-25 19:08:33,11.76
2067,843,2016-11-24 22:38:33,20.60
2068,214,2016-06-15 13:27:44,8.55
2069,713,2017-01-11 10:43:08,10.70
2070,732,2016-06-19 20:52:01,1.06
2071,294,2016-12-18 18:38:19,5.34
2072,822,2016-11-15 05:33:16,2.14
2073,995,2016-08-12 19:16:09,2.14
2074,936,2017-01-07 19:49:39,12.84
2075,700,2016-09-07 03:44:48,21.39
2076,720,2016-11-19 08:53:27,12.01
2077,391,2016-08-26 17:31:09,9.63
2078,767,2017-01-30 19:35:07,4.28
2079,10,2016-12-20 10:15:47,15.50
2080,300,2016-06-12 09:53:14,18.18
2081,106,2016-10-13 07:53:11,12.84
2082,955,2016-09-25 11:12:11,13.90
2083,857,2016-11-29 12:42:34,15.50
2084,829,2016-10-14 13:18:33,4.28
2085,716,2017-02-21 12:27:02,22.47
2086,238,2016-10-12 10:43:32,17.11
2087,19,2016-09-07 01:16:52,12.82
2088,96,2016-07-30 10:37:07,11.77
2089,306,2016-08-20 10:24:18,4.28
2090,958,2016-10-21 01:13:04,10.70
2091,468,2016-10-02 07:04:30,2.13
2092,135,2016-12-30 23:47:46,3.74
2093,873,2017-03-18 18:30:47,17.10
2094,578,2016-08-27 09:01:06,1.06
2095,596,2016-09-06 09:42:29,9.62
2096,579,2016-12-22 16:43:10,3.74
2097,908,2016-06-03 19:08:51,5.35
2098,795,2016-11-05 00:00:36,19.25
2099,419,2016-12-02 02:16:04,8.55
2100,157,2016-12-09 04:53:12,13.89
2101,111,2016-08-26 21:04:48,4.28
2102,17,2016-07-13 23:13:07,4.28
2103,739,2016-11-05 22:06:45,16.02
2104,533,2016-08-17 03:53:16,6.42
2105,903,2016-07-06 08:35:36,20.33
2106,27,2017-02-24 15:15:35,17.10
2107,61,2016-08-23 06:21:18,5.35
2108,41,2016-08-26 06:50:00,16.04
2109,233,2016-07-12 12:38:54,20.32
2110,68,2017-03-04 22:54:12,9.62
2111,1,2016-06-29 23:45:46,2.14
2112,161,2017-03-02 05:34:37,25.69
2113,533,2016-10-11 19:48:35,9.63
2114,442,2017-01-07 23:05:43,16.04
2115,439,2016-10-26 08:24:28,11.76
2116,882,2016-07-15 07:25:13,22.47
2117,532,2016-12-15 13:53:27,1.60
2118,749,2017-03-10 05:05:53,18.72
2119,673,2017-01-11 07:30:40,18.73
2120,352,2016-06-19 23:19:15,9.62
2121,178,2017-02-24 06:24:25,5.34
2122,160,2016-07-29 02:57:33,2.14
2123,684,2017-02-24 15:36:10,6.41
2124,27,2017-01-27 22:39:51,3.21
2125,486,2017-02-13 11:51:11,4.28
2126,108,2016-11-14 19:42:20,9.62
2127,866,2016-07-14 09:36:44,10.69
2128,348,2016-08-06 00:19:24,7.49
2129,898,2016-11-06 22:58:37,9.61
2130,911,2016-09-08 22:27:47,2.14
2131,830,2016-08-19 06:11:51,10.69
2132,124,2016-06-14 11:07:32,14.96
2133,786,2016-10-01 13:57:51,14.96
2134,235,2016-09-18 21:52:45,10.71
2135,112,2016-06-21 09:13:15,4.28
2136,722,2016-11-19 08:41:05,13.89
2137,449,2016-10-17 23:29:01,17.10
2138,81,2016-07-15 03:42:17,9.62
2139,761,2017-02-24 21:03:52,5.34
2140,482,2016-07-03 13:17:38,12.82
2141,301,2016-10-31 23:34:37,7.48
2142,207,2017-01-14 14:42:16,12.82
2143,320,2017-01-17 17:52:21,2.13
2144,821,2017-02-05 04:30:43,11.78
2145,598,2016-08-07 22:48:50,5.34
2146,509,2016-12-31 03:26:12,6.94
2147,307,2016-11-08 05:00:27,6.42
2148,322,2017-01-28 07:53:58,9.61
2149,486,2016-11-25 00:08:04,16.31
2150,865,2016-10-10 17:55:59,1.06
2151,727,2017-03-22 20:30:30,18.17
2152,832,2016-08-17 11:18:31,4.28
2153,844,2016-07-07 20:23:46,20.32
2154,219,2017-03-27 09:08:23,8.03
2155,992,2016-07-18 17:52:22,1.06
2156,430,2016-06-24 15:49:30,17.10
2157,721,2017-03-01 08:17:19,6.44
2158,709,2016-10-22 13:27:58,4.28
2159,647,2016-07-29 10:56:45,19.26
2160,155,2016-07-27 11:36:28,17.11
2161,441,2016-09-06 22:26:34,2.14
2162,30,2016-09-11 17:52:35,19.24
2163,521,2017-01-10 05:58:57,5.34
2164,404,2017-01-15 05:37:32,19.24
2165,361,2016-06-07 01:35:25,18.18
2166,940,2016-10-31 00:38:42,19.25
2167,931,2016-06-02 14:23:36,11.77
2168,708,2016-12-04 14:29:41,19.79
2169,649,2017-02-14 07:20:21,19.26
2170,883,2016-12-22 03:34:59,17.09
2171,393,2017-01-03 00:07:18,14.96
2172,71,2016-08-02 15:24:27,7.47
2173,401,2017-03-08 10:17:43,11.76
2174,506,2016-10-08 11:30:21,10.70
2175,748,2016-08-05 02:16:55,7.47
2176,616,2016-12-12 06:01:24,17.37
2177,286,2017-02-01 22:09:45,11.76
2178,226,2016-11-01 23:52:00,19.24
2179,182,2016-06-14 01:30:37,11.76
2180,41,2016-08-16 18:16:50,22.47
2181,920,2016-07-13 10:11:32,10.70
2182,903,2017-02-24 04:46:38,17.11
2183,351,2016-11-07 05:00:34,10.70
2184,650,2016-09-04 02:44:37,8.55
2185,747,2017-03-09 09:40:51,19.25
2186,549,2016-07-16 05:06:49,20.33
2187,217,2016-09-15 05:16:22,9.62
2188,377,2017-01-25 15:53:38,12.82
2189,956,2016-09-22 20:29:16,17.12
2190,358,2016-12-14 03:04:49,1.06
2191,202,2016-08-11 06:58:59,2.14
2192,10,2016-09-21 11:09:19,11.76
2193,176,2017-03-12 04:00:43,1.06
2194,647,2016-12-15 15:52:53,8.56
2195,166,2016-09-30 16:56:24,16.04
2196,381,2016-06-17 12:43:49,18.19
2197,421,2016-11-16 13:00:10,8.02
2198,830,2016-09-29 12:04:45,4.28
2199,608,2016-11-24 18:14:36,12.56
2200,719,2016-11-03 01:36:32,20.32
2201,232,2016-06-14 08:16:28,2.14
2202,387,2017-01-10 01:03:09,17.11
2203,917,2016-09-16 08:27:55,10.70
2204,445,2016-12-22 18:47:01,7.48
2205,333,2016-06-29 04:16:39,5.35
2206,24,2016-08-04 18:09:39,14.97
2207,340,2016-06-06 22:52:47,22.47
2208,213,2016-10-12 09:01:29,5.33
2209,439,2016-09-13 09:45:00,17.11
2210,697,2016-11-15 21:57:45,11.77
2211,918,2016-12-16 02:31:43,10.15
2212,736,2016-06-29 10:17:07,9.62
2213,708,2016-07-01 10:03:32,4.28
2214,700,2016-09-15 13:08:49,12.82
2215,722,2016-12-20 21:34:08,5.34
2216,426,2016-06-04 19:09:18,4.28
2217,527,2016-10-07 23:39:03,19.25
2218,598,2016-08-28 19:11:02,11.76
2219,810,2017-02-02 16:01:23,4.28
2220,726,2017-01-10 08:35:40,2.14
2221,243,2016-06-23 22:13:30,3.20
2222,293,2017-03-29 01:41:53,16.04
2223,988,2016-06-22 10:14:38,17.11
2224,388,2017-03-02 20:21:46,20.32
2225,436,2016-07-20 18:04:58,6.42
2226,579,2017-02-04 11:54:58,13.90
2227,976,2016-10-28 12:29:27,8.56
2228,571,2017-01-20 19:30:06,2.14
2229,619,2017-01-01 10:49:52,16.04
2230,315,2017-02-02 11:59:48,18.19
2231,408,2017-02-08 18:19:03,3.21
2232,714,2017-01-08 10:47:48,8.55
2233,445,2017-03-06 09:38:15,16.04
2234,926,2016-10-09 23:36:21,4.26
2235,206,2016-12-11 15:23:39,8.54
2236,847,2017-03-31 15:16:44,1.08
2237,149,2016-10-16 20:09:23,16.05
2238,475,2016-12-16 18:56:43,9.87
2239,677,2016-10-27 00:39:42,7.47
2240,946,2016-06-09 09:52:40,8.56
2241,713,2016-08-21 22:35:53,20.32
2242,1,2017-02-04 19:35:20,9.63
2243,762,2016-11-13 17:07:00,13.36
2244,230,2017-03-13 14:27:51,16.05
2245,858,2016-12-17 17:37:04,2.93
2246,250,2016-08-10 02:00:07,17.12
2247,310,2017-02-22 06:52:55,5.34
2248,739,2017-02-06 17:04:38,17.12
2249,911,2017-02-16 16:47:57,4.28
2250,200,2016-07-08 21:48:13,9.62
2251,243,2016-09-20 01:31:00,14.97
2252,99,2016-06-21 10:42:26,21.39
2253,891,2016-10-25 20:33:47,4.28
2254,624,2016-10-28 01:22:54,18.17
2255,256,2016-06-11 11:01:23,7.48
2256,916,2016-11-16 10:27:48,5.88
2257,944,2017-02-25 22:33:46,16.05
2258,593,2016-07-10 15:02:15,14.97
2259,681,2017-02-27 19:04:40,11.76
2260,249,2017-01-24 19:06:40,6.42
2261,729,2017-02-27 21:28:09,12.84
2262,244,2016-09-30 21:42:52,17.11
2263,595,2017-02-10 14:06:23,2.14
2264,969,2016-10-10 02:47:14,17.12
2265,190,2017-02-18 08:05:29,14.97
2266,776,2016-11-18 14:29:41,3.20
2267,237,2016-06-23 20:36:05,9.63
2268,372,2017-01-03 18:19:50,11.76
2269,667,2016-10-01 11:52:54,17.11
2270,437,2017-03-12 14:22:57,3.20
2271,347,2017-02-25 02:58:55,5.35
2272,283,2017-01-24 02:21:03,14.96
2273,525,2017-01-22 20:50:09,4.28
2274,449,2017-01-01 15:55:11,7.49
2275,184,2016-08-17 08:46:58,4.28
2276,598,2017-01-13 03:30:29,6.42
2277,204,2017-03-13 07:21:34,2.14
2278,400,2017-03-20 03:37:29,17.12
2279,260,2016-07-29 19:15:00,10.70
2280,930,2016-12-28 02:36:40,6.42
2281,926,2016-09-23 21:14:24,12.85
2282,496,2016-11-30 14:09:31,10.15
2283,379,2017-02-05 01:11:59,8.56
2284,383,2016-08-12 02:53:33,2.13
2285,213,2016-12-27 06:13:38,20.32
2286,180,2016-08-30 04:07:19,10.67
2287,264,2016-08-03 06:42:30,2.14
2288,692,2017-03-10 05:50:35,7.49
2289,743,2017-01-18 10:10:49,8.56
2290,828,2016-07-01 15:08:29,10.70
2291,755,2016-08-08 07:51:58,10.67
2292,553,2017-02-18 22:37:14,7.48
2293,924,2016-10-03 22:54:20,20.33
2294,611,2016-10-16 02:34:48,21.39
2295,570,2016-09-20 07:54:25,5.35
2296,390,2016-08-11 15:02:44,20.32
2297,608,2017-01-16 10:24:30,11.77
2298,770,2016-12-23 00:34:37,2.40
2299,158,2016-07-02 12:16:49,6.43
2300,231,2016-11-06 09:47:55,18.18
2301,409,2016-10-06 15:03:21,6.42
2302,509,2017-01-11 02:38:00,20.32
2303,416,2016-06-24 13:57:26,10.69
2304,3,2016-07-02 02:12:22,4.28
2305,181,2016-09-04 23:45:26,10.70
2306,685,2017-01-01 08:23:30,0.54
2307,916,2016-08-07 21:01:26,21.39
2308,953,2017-03-17 09:55:15,12.85
2309,297,2016-11-06 20:19:08,12.82
2310,320,2016-07-09 05:04:23,11.77
2311,672,2016-12-25 13:10:21,2.14
2312,591,2017-03-06 02:43:22,9.11
2313,722,2016-06-30 22:51:39,10.70
2314,721,2016-09-24 21:00:10,17.11
2315,254,2017-02-25 15:32:48,17.10
2316,459,2017-01-17 08:02:26,12.31
2317,495,2016-06-12 18:38:26,6.41
2318,870,2016-07-19 20:02:00,9.62
2319,120,2017-01-26 00:59:58,5.35
2320,699,2017-01-20 07:22:53,6.42
2321,203,2017-02-07 16:23:45,17.10
2322,346,2016-06-16 05:18:59,20.32
2323,803,2016-10-28 20:04:39,6.42
2324,873,2016-07-25 03:05:58,18.18
2325,959,2016-08-25 14:38:45,6.40
2326,362,2016-06-06 13:09:53,16.04
2327,466,2016-08-13 23:58:52,11.76
2328,886,2016-10-30 21:33:03,13.90
2329,219,2016-12-01 17:48:09,7.49
2330,332,2016-06-15 13:26:41,2.14
2331,239,2016-10-01 02:20:43,11.76
2332,295,2016-09-06 21:05:17,18.18
2333,421,2017-02-26 01:44:49,8.55
2334,499,2017-02-21 04:17:29,7.49
2335,975,2016-12-24 19:45:28,11.76
2336,696,2016-11-18 23:24:12,14.44
2337,555,2017-02-19 21:03:27,8.56
2338,466,2016-09-24 16:12:15,7.49
2339,533,2016-06-21 03:11:07,5.34
2340,728,2016-08-16 16:24:33,12.82
2341,423,2017-03-30 09:16:02,5.35
2342,738,2016-06-21 09:37:44,19.26
2343,711,2017-01-06 05:15:36,9.62
2344,380,2017-01-26 23:24:00,10.70
2345,122,2017-01-18 15:07:48,17.11
2346,679,2016-08-06 10:40:10,1.06
2347,400,2016-09-21 02:18:06,4.28
2348,763,2016-06-14 17:22:40,21.39
2349,491,2016-10-23 15:59:47,8.56
2350,640,2016-10-01 20:12:21,9.63
2351,456,2016-11-09 07:53:59,12.57
2352,207,2016-09-17 16:51:50,11.76
2353,468,2016-12-03 06:31:30,11.22
2354,22,2016-11-14 05:21:56,9.61
2355,134,2017-01-19 07:50:52,16.05
2356,884,2016-07-10 20:54:04,1.06
2357,542,2016-11-02 21:16:17,7.49
2358,911,2017-03-19 20:52:10,15.50
2359,485,2016-08-03 19:24:43,11.76
2360,754,2017-03-19 02:08:47,9.09
2361,202,2017-03-03 17:13:26,11.77
2362,917,2016-10-08 01:19:41,7.49
2363,844,2016-06-09 23:22:25,7.48
2364,262,2017-02-02 18:16:09,13.90
2365,991,2016-10-21 06:03:19,9.63
2366,189,2017-02-08 23:56:25,1.08
2367,581,2016-06-15 02:55:44,12.82
2368,878,2017-01-03 21:38:12,4.27
2369,531,2017-01-07 14:50:08,4.28
2370,413,2016-07-02 14:42:55,9.63
2371,399,2016-07-02 21:51:18,2.14
2372,646,2016-12-12 07:47:50,10.70
2373,907,2016-12-19 18:11:38,14.96
2374,861,2016-06-27 20:13:30,6.42
2375,708,2017-01-02 03:46:22,20.33
2376,668,2017-02-02 14:15:04,19.26
2377,995,2017-02-07 20:30:02,8.56
2378,587,2017-02-22 20:18:42,9.64
2379,49,2016-12-18 02:37:34,20.86
2380,13,2016-09-22 02:56:05,19.25
2381,193,2016-09-09 23:52:24,11.76
2382,916,2016-10-12 12:16:32,14.96
2383,433,2016-10-18 08:16:11,11.73
2384,627,2017-01-05 17:29:40,13.89
2385,702,2016-12-19 19:50:19,6.41
2386,462,2016-12-22 13:45:43,16.04
2387,670,2016-09-24 01:24:04,21.39
2388,761,2016-07-02 06:59:48,6.42
2389,340,2017-03-15 06:35:17,5.35
2390,975,2016-07-20 18:16:32,13.90
2391,607,2016-06-17 18:24:55,13.89
2392,471,2017-03-07 08:51:31,5.35
2393,518,2016-09-25 17:58:27,7.49
2394,409,2016-12-03 22:53:17,2.41
2395,584,2016-06-17 17:52:22,19.25
2396,62,2016-08-14 02:05:21,2.14
2397,487,2017-03-19 13:08:11,13.91
2398,537,2016-12-27 05:03:22,6.42
2399,880,2016-06-17 06:25:40,16.05
2400,564,2016-07-31 11:40:37,2.14
2401,354,2016-11-30 17:03:34,10.42
2402,86,2017-03-31 19:17:03,11.24
2403,673,2016-11-29 10:18:16,20.87
2404,510,2016-07-05 15:10:38,19.24
2405,538,2017-03-05 09:09:20,16.04
2406,711,2017-03-16 18:51:33,6.42
2407,286,2016-06-11 08:27:29,2.14
2408,130,2016-09-24 08:26:58,9.62
2409,51,2017-03-24 18:45:34,6.42
2410,538,2016-11-10 23:22:14,4.28
2411,859,2016-07-18 01:04:12,3.20
2412,683,2017-03-08 16:00:27,7.48
2413,525,2017-01-27 18:40:05,21.40
2414,197,2016-07-28 06:07:00,11.76
2415,641,2016-12-22 21:13:50,2.14
2416,947,2016-11-28 16:30:04,9.62
2417,149,2017-02-06 09:27:05,13.91
2418,260,2016-06-22 12:34:44,2.14
2419,594,2016-07-15 07:35:26,13.91
2420,668,2016-11-21 16:16:56,2.14
2421,873,2017-01-09 10:48:30,2.14
2422,426,2016-11-01 00:09:33,18.18
2423,890,2016-11-14 12:32:05,15.50
2424,468,2016-09-14 23:57:59,6.42
2425,917,2016-12-22 15:48:30,22.20
2426,294,2016-11-27 22:46:58,6.42
2427,211,2016-10-18 01:06:17,17.11
2428,302,2016-08-13 02:48:42,18.19
2429,886,2016-11-09 10:07:05,9.62
2430,902,2017-01-30 09:04:51,8.56
2431,240,2016-08-02 08:02:45,5.33
2432,159,2016-11-03 01:45:07,13.90
2433,727,2016-10-14 07:58:30,10.69
2434,136,2017-01-06 02:58:00,2.14
2435,280,2017-01-19 20:55:21,18.18
2436,269,2016-08-30 13:00:53,5.34
2437,743,2016-07-25 19:19:00,18.19
2438,939,2017-02-24 10:56:39,14.97
2439,961,2016-06-13 13:36:52,16.04
2440,924,2016-07-24 04:41:27,6.42
2441,750,2016-07-01 19:32:56,13.90
2442,401,2017-02-21 10:11:11,12.84
2443,960,2016-07-07 20:54:12,17.10
2444,686,2016-07-17 15:51:34,3.20
2445,18,2016-12-25 22:29:14,14.18
2446,394,2016-08-31 15:31:04,10.70
2447,338,2016-08-11 14:21:39,17.09
2448,136,2016-08-10 03:03:52,13.91
2449,544,2016-10-03 08:40:04,16.04
2450,211,2017-01-20 13:51:02,4.28
2451,696,2016-10-07 13:31:51,20.33
2452,931,2016-10-24 08:27:26,3.21
2453,536,2017-03-12 01:25:58,20.87
2454,400,2016-09-08 12:52:02,22.47
2455,358,2017-01-21 04:32:47,9.63
2456,838,2016-08-28 00:40:19,13.90
2457,396,2017-03-27 11:55:07,17.11
2458,270,2017-03-22 21:04:56,2.14
2459,584,2016-06-16 17:05:38,18.18
2460,515,2016-12-25 15:20:18,11.50
2461,532,2016-11-19 10:11:56,9.62
2462,213,2016-09-07 17:13:49,18.17
2463,214,2016-09-10 06:25:57,3.20
2464,999,2016-09-09 23:24:36,2.14
2465,201,2017-03-11 21:18:22,16.04
2466,289,2016-11-23 08:54:40,2.14
2467,972,2017-01-21 16:55:17,3.20
2468,220,2016-07-06 02:13:39,13.91
2469,639,2017-03-19 04:42:50,1.06
2470,365,2016-07-06 18:59:56,19.25
2471,382,2017-01-08 17:31:51,21.39
2472,843,2016-12-21 11:18:17,15.22
2473,876,2016-07-27 10:22:52,10.70
2474,380,2016-09-16 13:22:38,6.42
2475,809,2017-01-06 20:06:23,8.56
2476,843,2016-09-28 15:58:58,4.28
2477,939,2016-12-19 17:36:03,14.96
2478,527,2016-11-17 18:48:33,14.68
2479,344,2016-08-24 12:37:06,19.25
2480,579,2016-12-21 12:37:33,10.43
2481,74,2016-08-27 19:34:53,8.55
2482,618,2017-03-27 22:34:57,14.97
2483,122,2016-11-12 03:32:53,7.73
2484,243,2016-07-09 17:37:26,16.04
2485,141,2016-11-21 05:07:55,6.41
2486,433,2016-12-07 10:32:24,10.16
2487,720,2016-07-02 11:15:31,4.28
2488,890,2016-09-12 08:50:06,7.48
2489,716,2016-07-12 02:49:09,6.42
2490,790,2017-03-02 18:08:30,9.62
2491,508,2016-07-26 12:23:48,3.20
2492,358,2016-09-23 11:51:09,13.91
2493,108,2016-08-01 07:32:49,11.76
2494,688,2017-02-26 13:35:43,11.76
2495,346,2016-11-20 16:36:13,18.18
2496,651,2017-01-07 19:24:26,20.32
2497,752,2017-01-18 22:22:38,10.69
2498,405,2016-11-14 09:26:45,6.92
2499,897,2016-10-12 13:02:42,4.28
2500,67,2017-03-26 05:47:05,18.19
2501,900,2017-02-03 22:56:41,17.10
2502,333,2016-10-15 13:43:43,16.03
2503,382,2016-08-28 06:07:14,3.20
2504,910,2017-02-18 05:02:36,5.35
2505,563,2017-02-03 16:10:41,10.70
2506,809,2016-07-18 11:23:29,6.41
2507,962,2016-11-06 15:33:53,10.70
2508,956,2017-03-08 00:08:05,9.62
2509,798,2017-01-19 20:03:04,6.42
2510,368,2017-01-15 12:20:21,14.97
2511,529,2016-07-12 15:02:27,13.90
2512,359,2016-07-06 17:26:31,4.28
2513,652,2016-12-05 22:56:50,18.19
2514,660,2016-12-28 10:50:39,2.14
2515,984,2016-06-26 05:15:30,17.09
2516,836,2016-08-03 18:01:15,7.48
2517,179,2016-06-11 00:08:59,7.48
2518,518,2016-10-07 19:52:05,11.77
2519,420,2016-10-25 08:19:40,6.42
2520,694,2017-01-28 02:30:06,18.18
2521,777,2016-07-03 13:44:12,21.40
2522,144,2017-02-12 23:04:05,12.84
2523,34,2017-01-13 08:21:40,7.48
2524,1002,2016-09-08 21:10:18,2.14
2525,669,2016-10-28 06:49:04,12.84
2526,941,2016-10-19 17:59:21,6.42
2527,261,2017-01-25 03:48:39,6.41
2528,673,2017-03-11 19:09:05,20.32
2529,730,2017-03-13 18:54:04,16.58
2530,135,2016-06-17 07:18:23,9.62
2531,556,2016-10-14 05:14:09,8.56
2532,898,2016-07-13 04:36:00,8.55
2533,964,2016-10-29 16:55:40,6.42
2534,394,2017-01-28 00:06:30,12.82
2535,806,2016-08-30 13:53:02,3.20
2536,990,2016-09-30 06:46:23,18.19
2537,239,2016-12-05 11:21:16,11.76
2538,456,2016-06-11 07:53:56,13.90
2539,994,2017-02-25 18:32:42,6.42
2540,528,2016-07-08 22:10:37,10.70
2541,640,2016-06-29 17:58:37,13.91
2542,356,2016-10-18 01:39:02,4.28
2543,505,2017-01-11 16:01:44,9.62
2544,334,2017-01-04 05:52:45,11.75
2545,825,2017-03-25 11:21:17,2.14
2546,783,2016-12-06 08:31:38,16.57
2547,11,2017-01-22 08:57:20,12.84
2548,131,2017-02-10 14:44:43,12.84
2549,729,2016-06-21 23:01:07,8.55
2550,622,2017-02-25 00:15:29,3.20
2551,53,2017-03-28 07:05:19,2.14
2552,545,2016-06-30 06:58:25,8.56
2553,796,2017-03-05 12:14:18,14.97
2554,337,2016-08-20 03:44:53,13.90
2555,821,2016-11-01 21:57:56,3.20
2556,211,2017-01-04 13:25:33,4.28
2557,992,2017-02-16 08:15:58,11.75
2558,698,2017-01-24 13:47:57,8.56
2559,775,2016-07-03 03:52:14,1.06
2560,300,2016-11-20 10:15:23,7.48
2561,722,2017-03-13 09:45:25,6.42
2562,754,2016-08-22 11:53:43,19.24
2563,213,2016-12-18 12:08:36,4.28
2564,97,2016-08-03 17:36:32,2.14
2565,24,2016-12-15 10:27:18,13.10
2566,562,2016-08-18 16:52:16,12.84
2567,742,2016-06-28 23:05:17,8.56
2568,431,2016-09-15 11:07:34,12.84
2569,593,2017-02-10 21:27:23,4.28
2570,507,2016-09-30 03:29:22,16.04
2571,198,2017-03-01 10:52:29,7.49
2572,597,2016-07-27 21:26:19,19.24
2573,74,2016-09-30 13:48:28,3.21
2574,268,2016-07-16 04:06:42,17.10
2575,276,2016-11-06 03:04:05,14.97
2576,744,2016-08-17 11:05:07,13.91
2577,605,2016-10-17 18:29:12,9.61
2578,984,2017-01-15 12:31:50,16.04
2579,939,2017-02-09 14:08:05,9.62
2580,730,2016-09-19 00:18:56,6.42
2581,947,2016-10-07 20:36:49,11.75
2582,903,2016-12-30 13:15:32,13.91
2583,792,2016-08-17 22:43:18,8.56
2584,520,2016-06-16 15:22:21,9.62
