invoice_item_id,inventory_id,discount_id,invoice_id,rental_price,return_date
16354,4781,NULL,2997,1.99,2016-10-17 05:49:40
16355,2623,NULL,2997,2.99,2017-02-18 15:18:31
16356,5116,NULL,2997,1.99,2016-12-30 20:54:57
16357,6181,NULL,2997,1.99,2016-11-02 15:20:30
16358,1616,NULL,2997,1.99,2017-01-03 11:56:14
16359,1169,NULL,2997,1.99,2017-01-28 08:55:32
16360,6675,4,2998,1.00,2017-03-29 19:04:07
16361,8134,NULL,2998,1.99,NULL
16362,4460,NULL,2998,1.99,NULL
16363,8826,NULL,2998,1.99,2017-04-01 16:49:01
16364,8027,NULL,2998,1.99,2017-03-22 13:01:25
16365,2969,NULL,2998,2.99,2017-03-20 04:47:32
16366,5003,NULL,2999,1.99,2017-02-05 01:59:47
16367,4502,NULL,2999,1.99,NULL
16368,10416,NULL,2999,0.99,2017-03-28 16:02:13
16369,3734,NULL,3000,1.99,2016-10-13 11:29:12
16370,1925,NULL,3000,2.99,2017-01-12 10:56:00
16371,2588,NULL,3000,0.99,NULL
16372,656,NULL,3000,0.99,2016-06-07 23:22:41
16373,5289,NULL,3000,1.99,2017-02-16 17:01:07
16374,9968,NULL,3000,0.99,2017-01-30 07:24:40
16375,89,NULL,3001,1.99,2016-08-14 20:26:01
16376,5130,NULL,3001,1.99,2016-10-11 20:45:26
16377,9282,NULL,3001,1.99,2017-02-12 11:31:53
16378,6698,NULL,3001,1.99,2016-10-10 17:51:43
16379,4784,NULL,3001,1.99,2016-11-13 19:56:38
16380,179,NULL,3001,1.99,2016-10-06 22:26:45
16381,9447,NULL,3001,0.99,2016-06-13 12:22:00
16382,4786,NULL,3001,1.99,2016-09-29 09:47:45
16383,5032,NULL,3001,1.99,2016-07-19 05:49:22
16384,2046,NULL,3001,1.99,2017-03-24 15:35:55
16385,7565,2,3002,1.49,2017-02-19 08:33:37
16386,2561,NULL,3002,1.99,2017-02-10 18:22:11
16387,8149,NULL,3002,1.99,NULL
16388,610,2,3002,0.74,2017-01-03 17:59:49
16389,8141,2,3002,1.49,NULL
16390,2521,NULL,3002,1.99,2017-03-30 23:14:18
16391,4479,NULL,3002,1.99,2016-12-17 01:06:01
16392,8736,NULL,3003,1.99,2017-03-18 19:23:59
16393,5031,NULL,3003,1.99,2017-03-09 02:54:57
16394,9998,NULL,3003,1.99,NULL
16395,190,NULL,3003,2.99,2016-12-18 09:12:51
16396,6815,NULL,3003,0.99,NULL
16397,5944,NULL,3003,1.99,2017-01-05 20:51:33
16398,7660,NULL,3003,1.99,2017-01-31 03:00:59
16399,43,2,3004,1.49,2017-03-31 21:19:09
16400,7896,NULL,3004,2.99,2017-02-02 03:47:25
16401,4075,NULL,3004,1.99,2017-03-25 08:41:39
16402,10217,2,3004,0.74,2017-03-12 05:15:27
16403,5264,NULL,3004,1.99,2017-02-10 18:13:20
16404,2035,NULL,3004,0.99,2017-03-13 01:39:49
16405,303,2,3004,2.24,NULL
16406,7132,2,3004,1.49,NULL
16407,9298,NULL,3004,1.99,2017-01-06 14:53:51
16408,7183,NULL,3005,1.99,2017-01-08 09:36:56
16409,2904,NULL,3006,1.99,2016-10-08 05:41:40
16410,8473,NULL,3007,1.99,2016-12-30 16:11:11
16411,2500,NULL,3007,1.99,2017-01-26 14:50:41
16412,162,NULL,3007,1.99,2017-03-26 08:23:32
16413,3320,NULL,3007,2.99,2016-11-27 08:58:13
16414,595,NULL,3007,1.99,2016-11-17 20:46:22
16415,9483,NULL,3007,0.99,2016-11-22 05:39:28
16416,4597,NULL,3007,2.99,2017-01-26 04:53:26
16417,9888,NULL,3007,1.99,2017-01-21 12:15:29
16418,4182,NULL,3007,1.99,2017-02-20 18:05:44
16419,569,NULL,3007,1.99,2016-12-04 03:50:48
16420,1459,NULL,3008,1.99,2017-03-05 00:00:13
16421,9567,NULL,3008,0.99,2016-12-16 17:03:02
16422,9462,NULL,3008,2.99,2016-10-24 19:36:23
16423,5195,NULL,3008,0.99,2017-01-23 19:20:03
16424,1,NULL,3008,2.99,2016-09-08 14:24:59
16425,9563,NULL,3008,0.99,2016-10-13 04:01:32
16426,1678,NULL,3008,1.99,2017-01-01 02:58:24
16427,773,NULL,3008,1.99,NULL
16428,7775,NULL,3008,1.99,NULL
16429,325,NULL,3008,1.99,2016-12-31 17:57:59
16430,3996,NULL,3009,1.99,NULL
16431,1864,NULL,3009,1.99,2017-01-23 07:18:51
16432,1669,NULL,3009,1.99,2016-11-26 22:18:19
16433,5347,NULL,3009,1.99,2017-03-31 05:18:37
16434,699,NULL,3009,1.99,2016-12-12 02:27:28
16435,3141,NULL,3010,1.99,2016-10-26 14:59:30
16436,6363,NULL,3011,1.99,2016-12-07 19:51:59
16437,6148,NULL,3011,1.99,2016-11-13 07:35:55
16438,1927,NULL,3011,1.99,NULL
16439,2702,NULL,3011,2.99,2017-03-18 14:36:08
16440,1962,NULL,3011,1.99,NULL
16441,6885,NULL,3011,1.99,2017-02-25 06:41:27
16442,1240,NULL,3012,1.99,2016-12-07 07:27:25
16443,3035,NULL,3013,1.99,2016-11-05 07:13:28
16444,9797,NULL,3013,1.99,NULL
16445,1444,NULL,3013,1.99,2016-11-05 05:52:41
16446,8324,NULL,3013,0.99,NULL
16447,2303,NULL,3013,1.99,2017-01-03 02:25:05
16448,4050,NULL,3013,2.99,2017-03-12 14:49:26
16449,8714,NULL,3013,1.99,2016-10-16 19:54:50
16450,8435,NULL,3013,2.99,2017-03-06 15:36:40
16451,437,NULL,3014,2.99,2016-08-23 02:03:52
16452,6246,NULL,3014,1.99,2016-10-19 14:50:11
16453,4352,NULL,3014,1.99,2017-01-13 02:40:47
16454,2109,NULL,3014,0.99,2016-12-31 09:29:42
16455,443,NULL,3014,1.99,2017-03-02 15:14:35
16456,8450,NULL,3014,0.99,2017-03-29 05:39:11
16457,1787,NULL,3014,1.99,2016-09-01 06:10:33
16458,7275,NULL,3014,0.99,2016-12-03 05:14:36
16459,4263,NULL,3014,0.99,2016-12-20 02:52:44
16460,5518,NULL,3015,1.99,2017-03-14 02:47:16
16461,1434,NULL,3015,1.99,2017-03-25 23:53:00
16462,8431,NULL,3015,1.99,NULL
16463,9994,4,3015,1.00,2017-03-21 20:47:45
16464,3875,NULL,3015,1.99,NULL
16465,676,NULL,3015,1.99,2017-03-22 20:39:54
16466,2168,NULL,3016,1.99,2016-12-30 11:35:35
16467,7635,NULL,3017,1.99,2017-04-01 06:01:52
16468,8348,NULL,3017,1.99,2016-11-07 11:26:33
16469,5263,NULL,3017,1.99,NULL
16470,1773,NULL,3017,1.99,2017-02-11 20:51:04
16471,7700,NULL,3017,1.99,2016-12-24 22:45:32
16472,2815,NULL,3017,0.99,NULL
16473,6540,NULL,3017,0.99,2017-01-23 03:11:02
16474,10348,NULL,3017,1.99,2017-02-01 10:35:15
16475,3945,NULL,3018,1.99,NULL
16476,10046,NULL,3018,0.99,2017-01-10 23:31:32
16477,3606,NULL,3018,1.99,2017-02-24 13:44:23
16478,425,NULL,3018,1.99,2017-03-19 13:27:29
16479,10235,NULL,3018,1.99,2017-03-22 22:52:42
16480,2484,NULL,3018,0.99,2017-01-28 15:54:45
16481,9335,NULL,3018,1.99,2017-01-28 12:46:58
16482,9593,2,3019,0.74,2017-01-05 18:24:54
16483,8214,NULL,3019,1.99,2017-02-23 19:13:57
16484,4062,NULL,3019,1.99,2016-12-20 03:49:48
16485,9028,NULL,3019,0.99,NULL
16486,2991,NULL,3020,2.99,2016-12-01 19:39:50
16487,3060,NULL,3020,1.99,NULL
16488,2662,NULL,3020,2.99,NULL
16489,8349,NULL,3020,1.99,2017-03-16 19:09:23
16490,2828,NULL,3021,1.99,NULL
16491,10179,2,3021,1.49,NULL
16492,1670,NULL,3021,1.99,2017-03-22 12:18:07
16493,5707,NULL,3021,0.99,2016-11-17 23:40:52
16494,9833,NULL,3021,1.99,2017-01-27 04:55:03
16495,3953,NULL,3021,1.99,2017-01-21 12:26:09
16496,8841,2,3021,1.49,2017-01-21 10:03:14
16497,1360,2,3021,1.49,2017-02-07 12:11:51
16498,8161,NULL,3022,0.99,2017-03-12 13:36:29
16499,9054,NULL,3022,1.99,NULL
16500,929,NULL,3022,1.99,2017-02-21 22:43:58
16501,4384,NULL,3022,1.99,2016-11-29 16:30:04
16502,1860,NULL,3022,1.99,NULL
16503,4432,NULL,3022,1.99,2016-12-31 16:46:23
16504,3156,NULL,3023,1.99,NULL
16505,5070,NULL,3023,2.99,NULL
16506,1484,NULL,3023,0.99,2017-01-14 12:45:29
16507,3556,NULL,3023,0.99,NULL
16508,2891,NULL,3024,1.99,2017-03-05 22:52:06
16509,8227,NULL,3024,2.99,2017-03-23 01:31:16
16510,4941,NULL,3024,0.99,2017-03-11 03:23:04
16511,3924,NULL,3024,1.99,2017-03-30 20:30:41
16512,2456,NULL,3024,0.99,2017-03-08 10:26:52
16513,861,NULL,3024,1.99,2017-03-23 03:23:19
16514,2837,NULL,3024,1.99,2017-03-22 15:18:45
16515,5563,NULL,3024,1.99,2017-03-01 07:21:02
16516,6601,NULL,3024,1.99,2017-03-18 22:54:31
16517,3426,NULL,3024,0.99,2017-03-24 18:19:40
16518,56,NULL,3025,1.99,2016-12-26 22:40:40
16519,3010,NULL,3026,0.99,2016-12-22 18:17:23
16520,2222,NULL,3026,0.99,2016-11-20 20:59:30
16521,508,NULL,3026,0.99,NULL
16522,7312,NULL,3026,1.99,2017-01-09 03:57:05
16523,3761,NULL,3026,1.99,NULL
16524,9795,NULL,3026,1.99,2017-03-19 06:37:18
16525,9883,NULL,3026,1.99,NULL
16526,7875,2,3026,1.49,2017-01-20 08:30:54
16527,9703,NULL,3027,1.99,2016-10-08 07:44:19
16528,858,NULL,3027,1.99,2016-09-06 01:41:55
16529,8522,NULL,3028,2.99,2017-02-04 02:18:34
16530,2934,NULL,3028,1.99,2017-03-14 07:10:05
16531,4288,NULL,3028,1.99,NULL
16532,1380,NULL,3028,2.99,2017-03-27 11:10:35
16533,2816,NULL,3028,1.99,2017-03-01 18:41:49
16534,7129,NULL,3028,1.99,NULL
16535,2749,NULL,3029,1.99,2017-03-18 22:22:59
16536,1564,NULL,3029,1.99,2017-03-23 04:28:39
16537,10005,NULL,3029,1.99,2017-03-25 22:43:19
16538,8110,NULL,3029,0.99,2017-03-26 09:14:58
16539,4197,NULL,3029,1.99,NULL
16540,9207,NULL,3029,1.99,2017-03-28 23:51:20
16541,8976,NULL,3030,1.99,2017-01-15 11:58:51
16542,9361,NULL,3030,1.99,NULL
16543,2408,NULL,3031,0.99,NULL
16544,6054,NULL,3032,1.99,2016-10-28 07:28:30
16545,525,NULL,3032,1.99,2016-10-10 23:30:28
16546,5676,NULL,3032,1.99,2016-08-15 20:03:31
16547,5327,NULL,3032,0.99,2017-01-11 00:54:38
16548,10040,NULL,3032,0.99,2016-08-29 10:06:40
16549,4265,NULL,3032,0.99,2016-10-14 16:45:55
16550,9614,NULL,3033,1.99,2017-01-17 08:08:23
16551,7977,NULL,3033,0.99,2017-03-19 10:50:52
16552,7740,NULL,3034,1.99,NULL
16553,9471,NULL,3035,1.99,NULL
16554,8832,NULL,3036,1.99,2016-09-30 23:30:53
16555,6597,NULL,3036,1.99,2016-12-23 11:28:34
16556,1824,NULL,3036,1.99,NULL
16557,4852,NULL,3036,1.99,2016-10-08 03:47:30
16558,1326,NULL,3036,1.99,2016-08-21 18:47:45
16559,3525,NULL,3036,1.99,2016-11-08 05:16:49
16560,1658,NULL,3036,1.99,NULL
16561,9881,NULL,3037,1.99,NULL
16562,984,NULL,3037,1.99,2017-02-12 08:13:34
16563,3192,NULL,3037,0.99,2017-01-15 03:50:59
16564,10127,NULL,3037,1.99,NULL
16565,10119,NULL,3037,1.99,2017-03-16 13:08:40
16566,7143,NULL,3037,1.99,2016-11-26 10:19:27
16567,3649,NULL,3037,0.99,2017-01-11 08:12:29
16568,6060,NULL,3038,1.99,2017-03-24 10:14:50
16569,9539,NULL,3038,1.99,2017-02-22 04:26:46
16570,9655,NULL,3038,1.99,2017-03-06 13:00:12
16571,6503,NULL,3038,1.99,2016-11-06 08:01:08
16572,1881,NULL,3039,1.99,2017-02-15 11:38:32
16573,9621,NULL,3040,1.99,2016-12-31 04:15:45
16574,6651,2,3040,1.49,2017-01-12 04:40:38
16575,7312,NULL,3040,1.99,2017-03-29 08:00:38
16576,5252,NULL,3040,1.99,NULL
16577,8942,NULL,3040,2.99,2017-02-10 16:38:40
16578,8147,NULL,3041,1.99,2017-03-06 12:35:44
16579,2663,NULL,3041,2.99,NULL
16580,9263,NULL,3042,1.99,NULL
16581,5559,NULL,3042,1.99,2017-02-28 19:25:59
16582,2884,NULL,3043,1.99,2017-03-27 01:52:26
16583,3933,NULL,3043,1.99,2016-12-30 12:01:09
16584,154,NULL,3043,0.99,2016-12-10 00:27:40
16585,7287,NULL,3043,0.99,2016-12-11 17:01:45
16586,6124,NULL,3043,1.99,2016-11-20 14:24:52
16587,10086,NULL,3043,1.99,2016-10-03 03:43:41
16588,9781,NULL,3043,2.99,2016-11-08 19:02:57
16589,7870,NULL,3043,1.99,2017-02-18 00:08:54
16590,4979,NULL,3043,1.99,2016-09-23 08:13:56
16591,4164,NULL,3044,1.99,2017-03-22 17:10:27
16592,247,4,3044,1.00,NULL
16593,724,NULL,3044,1.99,2017-03-09 19:19:38
16594,8263,NULL,3044,1.99,2017-03-10 10:46:52
16595,8253,NULL,3044,2.99,NULL
16596,10327,NULL,3044,0.99,2017-03-05 07:17:48
16597,618,NULL,3045,0.99,2017-02-05 16:32:35
16598,5029,NULL,3045,1.99,2017-04-01 05:29:55
16599,7305,NULL,3045,1.99,2017-03-17 07:48:59
16600,9719,NULL,3045,1.99,2017-01-19 03:02:32
16601,4900,NULL,3045,1.99,2016-10-03 20:16:33
16602,9880,NULL,3045,1.99,2016-11-13 12:21:33
16603,5517,NULL,3045,1.99,2016-09-01 03:41:15
16604,7893,NULL,3046,1.99,2016-12-11 00:53:40
16605,4110,NULL,3046,1.99,2016-10-06 14:15:27
16606,5307,NULL,3046,1.99,2016-11-14 15:53:59
16607,388,NULL,3046,1.99,NULL
16608,8357,NULL,3047,1.99,2017-02-11 05:10:05
16609,6472,NULL,3047,1.99,2017-02-21 23:59:36
16610,1760,NULL,3048,1.99,2017-01-02 09:33:30
16611,6881,NULL,3048,2.99,2017-02-13 08:50:33
16612,10147,NULL,3048,1.99,2017-03-24 04:46:13
16613,4788,NULL,3048,1.99,2017-03-14 00:24:17
16614,3839,NULL,3049,1.99,2017-02-02 20:20:25
16615,355,NULL,3049,1.99,2017-02-18 11:22:09
16616,2292,NULL,3049,1.99,2017-01-21 19:46:35
16617,4702,NULL,3049,2.99,2017-03-24 22:09:06
16618,5365,NULL,3049,1.99,2017-01-30 12:01:20
16619,6400,NULL,3049,1.99,2017-02-10 18:26:55
16620,9753,NULL,3049,1.99,2017-01-30 23:12:44
16621,744,NULL,3049,2.99,NULL
16622,3005,NULL,3049,2.99,2017-03-15 20:26:53
16623,9729,NULL,3050,1.99,2017-03-31 04:35:09
16624,4085,NULL,3050,1.99,2017-03-21 14:38:39
16625,7167,NULL,3050,1.99,2017-03-30 00:51:35
16626,8570,NULL,3050,1.99,2017-04-01 10:25:50
16627,6986,NULL,3050,1.99,2017-03-24 04:52:16
16628,3888,NULL,3050,1.99,2017-03-28 10:58:20
16629,1093,NULL,3050,0.99,2017-03-25 07:00:51
16630,7708,NULL,3050,1.99,NULL
16631,2524,NULL,3050,1.99,2017-03-30 23:19:09
16632,4812,NULL,3051,1.99,2016-11-22 09:43:34
16633,4595,NULL,3051,2.99,2017-02-05 07:42:50
16634,3646,3,3052,1.49,NULL
16635,9093,NULL,3053,2.99,2017-03-21 13:34:06
16636,3649,NULL,3053,0.99,2017-03-19 21:02:46
16637,6335,NULL,3053,0.99,NULL
16638,2621,NULL,3053,2.99,2017-03-20 04:38:35
16639,2005,NULL,3053,1.99,2017-04-01 01:26:53
16640,3181,NULL,3053,0.99,2017-03-19 22:30:07
16641,617,NULL,3054,0.99,2017-03-05 10:28:43
16642,1442,NULL,3054,1.99,2017-03-15 21:42:31
16643,8933,NULL,3055,1.99,NULL
16644,8784,NULL,3055,1.99,2017-02-02 16:24:23
16645,8337,NULL,3055,0.99,2017-02-01 13:31:43
16646,7161,NULL,3055,1.99,2017-03-12 03:36:25
16647,7351,NULL,3055,1.99,2016-12-24 13:13:39
16648,6817,NULL,3055,1.99,2017-03-25 10:00:53
16649,1328,2,3055,1.49,2017-03-14 11:58:39
16650,10265,NULL,3055,0.99,2016-12-18 02:15:41
16651,1124,NULL,3056,2.99,2017-04-01 19:38:36
16652,1227,NULL,3056,1.99,2016-10-18 12:30:13
16653,1383,NULL,3056,0.99,2016-12-01 16:31:06
16654,4427,NULL,3056,1.99,2016-10-10 23:35:32
16655,1034,NULL,3056,0.99,2016-12-11 17:08:59
16656,6281,NULL,3056,0.99,2016-12-04 20:52:52
16657,1515,NULL,3056,0.99,2017-02-22 08:21:31
16658,8930,NULL,3056,1.99,2016-11-28 03:16:04
16659,672,NULL,3057,1.99,NULL
16660,2,NULL,3057,2.99,NULL
16661,8784,NULL,3057,1.99,2017-01-22 04:12:21
16662,9712,NULL,3058,1.99,2017-03-28 23:57:36
16663,6876,NULL,3058,1.99,2017-03-30 04:52:11
16664,8609,NULL,3058,1.99,2017-03-29 07:58:24
16665,4117,NULL,3058,1.99,2017-03-28 21:46:01
16666,5291,NULL,3058,1.99,NULL
16667,6782,NULL,3059,1.99,2017-02-26 04:20:32
16668,825,NULL,3059,1.99,2017-01-02 14:22:33
16669,10411,NULL,3059,0.99,2017-01-09 13:13:16
16670,5314,NULL,3059,1.99,NULL
16671,6621,NULL,3059,2.99,NULL
16672,2482,NULL,3059,1.99,2016-12-24 19:59:38
16673,7369,NULL,3059,1.99,2017-01-15 22:14:53
16674,611,NULL,3059,0.99,2016-11-19 09:42:57
16675,4134,NULL,3059,1.99,2017-02-26 07:26:04
16676,6006,NULL,3059,0.99,2017-03-21 11:54:21
16677,7552,NULL,3060,1.99,2017-03-06 16:59:15
16678,6572,NULL,3060,1.99,2017-02-13 13:51:27
16679,4372,NULL,3060,1.99,2017-02-18 20:52:58
16680,5679,NULL,3060,1.99,2017-03-29 21:09:04
16681,1215,NULL,3061,1.99,2016-12-02 23:23:43
16682,3448,NULL,3061,1.99,NULL
16683,468,NULL,3061,0.99,2017-03-05 09:09:57
16684,3143,NULL,3061,1.99,NULL
16685,4703,NULL,3061,2.99,2016-09-05 14:14:38
16686,4651,NULL,3061,1.99,2017-01-24 20:15:07
16687,5843,NULL,3061,0.99,2016-09-17 21:28:06
16688,7370,NULL,3061,1.99,2016-10-27 10:05:12
16689,10001,NULL,3061,1.99,NULL
16690,6696,NULL,3061,1.99,2016-08-06 18:48:27
16691,6278,NULL,3062,1.99,NULL
16692,1567,NULL,3063,1.99,2016-12-03 11:36:08
16693,9982,NULL,3063,1.99,2016-10-03 03:46:20
16694,9228,NULL,3064,0.99,2017-03-14 21:44:18
16695,8517,NULL,3065,2.99,2016-10-24 21:21:45
16696,8231,NULL,3065,2.99,2017-02-16 22:37:07
16697,5388,NULL,3065,2.99,2017-03-29 23:48:09
16698,1711,NULL,3065,1.99,2017-01-07 13:47:18
16699,9010,NULL,3065,1.99,2017-01-03 23:58:23
16700,1402,NULL,3065,1.99,NULL
16701,2428,NULL,3065,0.99,2016-12-27 18:49:56
16702,8026,NULL,3066,1.99,2016-12-30 08:43:13
16703,620,NULL,3066,1.99,2017-02-23 00:21:02
16704,6787,NULL,3066,1.99,2016-11-11 17:18:02
16705,7262,2,3067,1.49,2017-02-25 11:16:26
16706,9603,2,3067,0.74,2017-01-03 04:23:12
16707,106,NULL,3067,1.99,2016-12-19 22:46:21
16708,846,2,3067,1.49,NULL
16709,2575,2,3067,0.74,NULL
16710,635,NULL,3067,1.99,2017-01-24 16:37:11
16711,77,4,3068,1.00,2017-02-20 07:17:37
16712,9113,NULL,3068,0.99,NULL
16713,4595,NULL,3068,2.99,NULL
16714,1574,NULL,3068,1.99,2017-03-10 18:16:34
16715,10244,NULL,3068,1.99,2017-01-20 05:36:47
16716,6328,NULL,3068,2.99,2017-03-30 14:41:42
16717,358,NULL,3068,1.99,2017-02-15 16:00:47
16718,655,2,3069,0.74,2016-11-29 00:52:44
16719,1248,3,3069,1.49,2016-12-13 09:56:36
16720,735,NULL,3069,1.99,2016-12-31 05:05:01
16721,3944,NULL,3069,1.99,2017-03-28 06:52:29
16722,784,NULL,3069,1.99,2017-01-05 11:33:28
16723,8399,NULL,3070,0.99,2016-07-18 05:12:34
16724,9630,NULL,3070,1.99,NULL
16725,10298,NULL,3070,1.99,2016-12-07 18:01:46
16726,142,NULL,3070,0.99,2016-09-29 17:34:01
16727,3780,NULL,3070,2.99,2016-12-06 09:31:43
16728,5004,NULL,3070,1.99,2016-10-01 10:44:12
16729,4530,NULL,3071,1.99,2016-12-16 11:52:41
16730,518,2,3071,0.74,2017-03-15 04:42:20
16731,2410,NULL,3071,0.99,NULL
16732,9905,NULL,3071,1.99,NULL
16733,3294,NULL,3071,1.99,2016-12-09 01:27:59
16734,2708,NULL,3071,2.99,2017-02-05 01:18:16
16735,8124,3,3071,2.24,2017-01-31 15:02:10
16736,2371,NULL,3071,1.99,2017-02-07 14:18:54
16737,1906,NULL,3071,1.99,NULL
16738,1383,NULL,3072,0.99,2017-01-30 17:29:22
16739,1755,2,3072,2.24,2017-02-24 09:41:27
16740,3848,NULL,3072,1.99,2017-03-20 04:17:46
16741,2803,2,3072,1.49,2017-02-03 10:41:49
16742,6123,2,3072,1.49,NULL
16743,431,NULL,3072,2.99,2017-01-31 00:22:00
16744,360,NULL,3072,1.99,2017-03-30 00:09:41
16745,5724,NULL,3073,1.99,NULL
16746,1597,NULL,3073,2.99,NULL
16747,5092,NULL,3073,1.99,2017-02-04 08:26:59
16748,437,NULL,3074,2.99,2017-04-01 17:34:10
16749,5669,NULL,3074,1.99,NULL
16750,5881,NULL,3074,0.99,NULL
16751,826,NULL,3074,1.99,2017-03-11 15:37:12
16752,9620,NULL,3074,1.99,2017-02-20 15:26:21
16753,8746,NULL,3074,0.99,2017-03-28 10:19:00
16754,5644,NULL,3075,1.99,2017-03-16 16:14:18
16755,3392,2,3076,1.49,NULL
16756,7515,NULL,3077,1.99,NULL
16757,10203,NULL,3077,1.99,NULL
16758,5689,NULL,3077,1.99,2017-01-25 02:04:57
16759,1220,NULL,3077,2.99,2016-11-06 13:33:49
16760,4714,NULL,3078,0.99,2017-03-03 12:43:39
16761,8629,2,3079,1.49,2017-03-10 18:43:25
16762,7332,NULL,3079,1.99,NULL
16763,123,NULL,3079,1.99,2017-03-17 20:14:50
16764,688,NULL,3079,1.99,NULL
16765,4737,NULL,3079,1.99,2017-02-11 16:35:20
16766,4502,NULL,3079,1.99,2017-03-19 09:11:16
16767,3800,NULL,3079,0.99,2017-03-30 04:06:03
16768,9599,2,3079,0.74,2017-03-12 20:46:28
16769,1149,2,3079,1.49,2017-02-04 18:03:41
16770,6877,NULL,3079,1.99,2017-01-13 10:29:01
16771,8251,NULL,3080,2.99,2016-12-27 17:08:39
16772,2395,NULL,3080,1.99,2016-11-06 19:22:37
16773,2126,NULL,3080,0.99,NULL
16774,8372,NULL,3080,0.99,2017-02-18 08:04:35
16775,5989,NULL,3080,1.99,NULL
16776,1197,NULL,3081,1.99,2017-01-13 12:17:27
16777,7671,NULL,3081,1.99,2017-02-24 17:24:48
16778,2625,NULL,3081,2.99,2017-01-29 19:03:28
16779,4424,NULL,3082,1.99,2017-02-08 02:33:17
16780,4743,NULL,3082,2.99,2017-03-26 17:07:20
16781,2504,NULL,3082,1.99,2016-12-09 08:28:52
16782,203,NULL,3083,1.99,NULL
16783,4857,NULL,3083,2.99,NULL
16784,1724,NULL,3083,1.99,2016-09-09 14:59:46
16785,8845,NULL,3083,1.99,2017-03-03 18:41:46
16786,2780,NULL,3083,1.99,2016-09-25 19:34:27
16787,969,NULL,3083,1.99,NULL
16788,8742,NULL,3084,0.99,2016-12-15 21:53:38
16789,1596,NULL,3084,1.99,2017-02-22 21:29:26
16790,6505,NULL,3084,1.99,2017-02-21 06:13:49
16791,10114,NULL,3084,1.99,NULL
16792,8316,NULL,3084,0.99,NULL
16793,3606,NULL,3084,1.99,2016-11-13 20:05:25
16794,6653,NULL,3084,1.99,NULL
16795,5481,NULL,3085,1.99,2016-12-12 00:13:49
16796,8699,NULL,3085,1.99,2017-02-20 10:46:07
16797,6747,NULL,3085,1.99,NULL
16798,7221,NULL,3085,1.99,2016-12-31 16:09:11
16799,10355,NULL,3085,1.99,2016-12-18 09:30:31
16800,8758,NULL,3085,0.99,2017-01-28 03:57:03
16801,10004,NULL,3085,1.99,2017-02-27 05:46:02
16802,5746,NULL,3086,1.99,2017-03-04 07:02:55
16803,8612,NULL,3086,1.99,2016-12-16 06:22:41
16804,3464,NULL,3087,1.99,2017-01-11 00:41:12
16805,4258,NULL,3087,0.99,2016-10-03 23:57:38
16806,6,NULL,3087,0.99,2016-10-22 00:56:47
16807,7865,NULL,3087,1.99,NULL
16808,8200,NULL,3087,1.99,2016-10-08 15:44:22
16809,493,NULL,3087,1.99,2017-03-09 08:13:42
16810,7429,NULL,3087,2.99,2017-03-10 22:14:56
16811,9774,NULL,3087,2.99,2017-02-27 07:03:19
16812,4909,NULL,3087,1.99,2016-12-28 21:07:08
16813,5371,NULL,3088,1.99,2017-03-16 19:00:41
16814,2438,NULL,3088,0.99,2017-02-20 11:47:17
16815,3781,NULL,3088,2.99,2017-02-18 07:19:02
16816,4319,NULL,3088,1.99,2016-12-22 15:41:52
16817,1614,NULL,3088,1.99,2016-12-05 17:58:59
16818,9048,NULL,3089,1.99,2017-01-05 09:26:40
16819,1056,3,3089,1.49,2017-01-13 13:04:42
16820,3910,2,3089,1.49,NULL
16821,237,NULL,3089,1.99,NULL
16822,3474,NULL,3090,0.99,NULL
16823,1651,NULL,3090,1.99,2016-10-26 00:10:18
16824,5768,NULL,3090,1.99,NULL
16825,9908,NULL,3091,1.99,2016-10-26 14:54:47
16826,4368,NULL,3091,1.99,2017-03-16 21:45:29
16827,521,NULL,3091,1.99,2016-11-16 22:24:11
16828,85,NULL,3091,1.99,NULL
16829,10429,NULL,3091,0.99,NULL
16830,2026,NULL,3091,0.99,2016-11-20 16:41:44
16831,1960,NULL,3091,1.99,2016-08-04 10:29:11
16832,1752,NULL,3091,2.99,2017-01-23 13:31:12
16833,10188,NULL,3091,1.99,2016-08-27 19:46:23
16834,4344,NULL,3092,2.99,2017-03-05 20:27:21
16835,3026,NULL,3092,2.99,2017-01-27 05:25:47
16836,5305,NULL,3092,1.99,2016-10-31 06:13:44
16837,8241,NULL,3092,1.99,2017-03-20 07:51:44
16838,40,NULL,3092,1.99,2017-02-20 09:17:12
16839,6310,NULL,3093,1.99,NULL
16840,1509,NULL,3093,0.99,2017-03-29 21:37:50
16841,7579,NULL,3093,2.99,2017-04-01 15:58:41
16842,3579,NULL,3093,0.99,2017-04-01 19:51:17
16843,9928,NULL,3093,1.99,2017-03-30 09:09:30
16844,935,4,3093,1.00,2017-03-29 22:09:06
16845,945,NULL,3093,1.99,2017-03-30 06:21:07
16846,7877,NULL,3093,1.99,2017-03-30 02:37:47
16847,5958,NULL,3093,1.99,NULL
16848,6424,2,3094,1.49,2017-02-02 23:31:58
16849,8029,NULL,3094,2.99,2017-01-28 08:44:00
16850,907,NULL,3094,1.99,2017-02-19 16:22:55
16851,5237,NULL,3094,1.99,2017-01-11 16:05:53
16852,425,NULL,3094,1.99,2017-03-24 09:49:45
16853,2637,2,3094,1.49,2017-01-04 05:27:21
16854,2727,NULL,3094,1.99,NULL
